Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
1, 0, LOC_CITY_NAME_NIDAROS, -2.30, 0.45, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, 2.07, -2.63, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 2, LOC_CITY_NAME_WASHINGTON, -1.38, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 2, LOC_CITY_NAME_WASHINGTON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 3, LOC_CITY_NAME_DELHI, -5.75, 1.60, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_DELHI, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 4, LOC_CITY_NAME_MADRID, -2.53, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 4, LOC_CITY_NAME_MADRID, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 5, LOC_CITY_NAME_XIAN, -4.37, -0.70, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 5, LOC_CITY_NAME_XIAN, , , UNIT_SCOUT, Default Specialization, , , Value 21.2
1, 6, LOC_CITY_NAME_KABUL, 0.45, -2.43, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 6, LOC_CITY_NAME_KABUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 7, LOC_CITY_NAME_ZANZIBAR, 0.68, -2.24, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 7, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 8, LOC_CITY_NAME_SEOUL, -2.07, -3.59, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 8, LOC_CITY_NAME_SEOUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 9, LOC_CITY_NAME_YEREVAN, 1.61, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 9, LOC_CITY_NAME_YEREVAN, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, 0.45, -3.97, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , , UNIT_SLINGER, Default Specialization, , , Value 4.5
1, 11, LOC_CITY_NAME_MOHENJO_DARO, -3.45, 0.64, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 11, LOC_CITY_NAME_MOHENJO_DARO, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 12, LOC_CITY_NAME_VALLETTA, 2.75, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_VALLETTA, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 13, LOC_CITY_NAME_PRESLAV, -2.99, -0.51, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 13, LOC_CITY_NAME_PRESLAV, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 14, LOC_CITY_NAME_TORONTO, -3.45, -2.24, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_TORONTO, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
60, 2, LOC_CITY_NAME_BALTIMORE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 574
60, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 611, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 100.0, Manage Great Person
60, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 611, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 100.0, Manage Great Person
60, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 611, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 100.0, Manage Great Person
60, 3, LOC_CITY_NAME_DELHI, , , BUILDING_WAT, Default Specialization, , , Value 532.6
60, 3, LOC_CITY_NAME_DELHI, , CONTRACT 613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 112.0, Build City Improvement
60, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 112.0, Build City Improvement
60, 3, LOC_CITY_NAME_AGRA, , CONTRACT 613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 112.0, Build City Improvement
60, 5, LOC_CITY_NAME_XIAN, , CONTRACT 619, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
60, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 619, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
60, 5, LOC_CITY_NAME_XIAN, , CONTRACT 620, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 201.0, Build City Improvement
60, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 620, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 201.0, Build City Improvement
60, 5, LOC_CITY_NAME_XIAN, , CONTRACT 621, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 360.0, Build City District
60, 7, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 604
60, 7, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 604, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 91.0, Build City Improvement
60, 7, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_WALLS, Build City Building, CONTRACT 566
60, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 13, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 607
60, 13, LOC_CITY_NAME_PRESLAV, , CONTRACT 607, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 183.0, Build City Improvement
60, 13, LOC_CITY_NAME_PRESLAV, , CONTRACT 608, ACCEPTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 96.0, Build City Building
60, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
60, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 623, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 53.0, Build City Building
61, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 624, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 72.0, Build City Building
61, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 625, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 1061.0, Build City District
61, 4, LOC_CITY_NAME_MADRID, , CONTRACT 628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 77.0, Build City Improvement
61, 5, LOC_CITY_NAME_XIAN, , CONTRACT 559, COMPLETED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 398.1, Build City Building
61, 5, LOC_CITY_NAME_XIAN, , , DISTRICT_CAMPUS, Build City District, CONTRACT 621
61, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 630, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
61, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 632, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 75.0, Build City Building
61, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 14, LOC_CITY_NAME_TORONTO, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
61, 14, LOC_CITY_NAME_TORONTO, , CONTRACT 634, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 900.0, Build City District
62, 1, LOC_CITY_NAME_LONDON, , CONTRACT 635, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 116.0, Build City Improvement
62, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 635, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 116.0, Build City Improvement
62, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 635, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 116.0, Build City Improvement
62, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 636, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 0.0, Build Trigger Building
62, 1, LOC_CITY_NAME_LONDON, , CONTRACT 638, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
62, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 638, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
62, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 638, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
62, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 574, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 117.0, Build City Improvement
62, 2, LOC_CITY_NAME_WASHINGTON, , , DISTRICT_HARBOR, Build City District, CONTRACT 625
62, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 553, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 210.0, Build City Improvement
62, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 574, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 117.0, Build City Improvement
62, 2, LOC_CITY_NAME_CINCINNATI, , , BUILDING_PYRAMIDS, Seek Target Wonder, CONTRACT 537
62, 4, LOC_CITY_NAME_MADRID, , CONTRACT 542, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 841.2, Build City District
62, 4, LOC_CITY_NAME_MADRID, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 101.1
62, 5, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 633
62, 5, LOC_CITY_NAME_XIAN, , CONTRACT 643, SUBMITTED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 278.0, Siege City Assault
62, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 643, SUBMITTED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 278.0, Siege City Assault
62, 6, LOC_CITY_NAME_KABUL, , CONTRACT 646, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 53.0, Build City Building
62, 7, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 566, COMPLETED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 181.0, Build City Building
62, 7, LOC_CITY_NAME_ZANZIBAR, , , PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, Default Specialization, , , Value 93.8
62, 8, LOC_CITY_NAME_SEOUL, , CONTRACT 647, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 96.0, Build City Building
62, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
62, 9, LOC_CITY_NAME_YEREVAN, , CONTRACT 605, FAILED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 178.5, Build City Building
62, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
62, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
62, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
62, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
62, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
62, 14, LOC_CITY_NAME_TORONTO, , , DISTRICT_HARBOR, Build City District, CONTRACT 634
63, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 548, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 346.4, Build City District
63, 1, LOC_CITY_NAME_SHEFFIELD, , , BUILDING_SHRINE, Default Specialization, , , Value 315.7
63, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 648, SUBMITTED, NO_UNIT, BUILDING_ARMORY, NO_DISTRICT, VALUE 0.0, Build Trigger Building
63, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 649, SUBMITTED, UNIT_TREBUCHET, NO_BUILDING, NO_DISTRICT, VALUE 113.0, Build City Building
63, 1, LOC_CITY_NAME_LONDON, , CONTRACT 650, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 91.0, Build City Improvement
63, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 650, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 91.0, Build City Improvement
63, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 650, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 91.0, Build City Improvement
63, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 574, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 117.0, Build City Improvement
63, 2, LOC_CITY_NAME_BALTIMORE, , , DISTRICT_HOLY_SITE, Manage Great Person, CONTRACT 611
63, 4, LOC_CITY_NAME_MADRID, , CONTRACT 652, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
63, 4, LOC_CITY_NAME_MADRID, , CONTRACT 653, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 348.0, Build City District
63, 5, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 645
63, 5, LOC_CITY_NAME_BEIJING, -0.46, -2.63, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
63, 5, LOC_CITY_NAME_BEIJING, , , BUILDING_WALLS, Default Specialization, , , Value 18.5
63, 7, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 656, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 30.0, Build City Building
63, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
63, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
63, 9, LOC_CITY_NAME_YEREVAN, , CONTRACT 657, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 194.0, Build City Building
63, 11, LOC_CITY_NAME_MOHENJO_DARO, , , PROJECT_ENHANCE_DISTRICT_THEATER, Default Specialization, , , Value 139.2
63, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
63, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
63, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
63, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
63, 14, LOC_CITY_NAME_TORONTO, , CONTRACT 634, CANCELLED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 901.2, Build City District
63, 14, LOC_CITY_NAME_TORONTO, , , PROJECT_ENHANCE_DISTRICT_HARBOR, Default Specialization, , , Value 83.6
64, 1, LOC_CITY_NAME_LONDON, , CONTRACT 660, SUBMITTED, UNIT_TREBUCHET, NO_BUILDING, NO_DISTRICT, VALUE 39.0, Simple Operation Attack
64, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 660, SUBMITTED, UNIT_TREBUCHET, NO_BUILDING, NO_DISTRICT, VALUE 39.0, Simple Operation Attack
64, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 660, SUBMITTED, UNIT_TREBUCHET, NO_BUILDING, NO_DISTRICT, VALUE 39.0, Simple Operation Attack
64, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 662, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 138.0, Build City Improvement
64, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 662, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 138.0, Build City Improvement
64, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 662, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 138.0, Build City Improvement
64, 3, LOC_CITY_NAME_DELHI, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 194.2
64, 3, FAITH PURCHASE, , , UNIT_APOSTLE, Unknown, CONTRACT 651
64, 3, LOC_CITY_NAME_DELHI, , CONTRACT 663, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 517.0, Settle City Op
64, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 663, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 517.0, Settle City Op
64, 3, LOC_CITY_NAME_AGRA, , CONTRACT 663, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 517.0, Settle City Op
64, 3, LOC_CITY_NAME_DELHI, , CONTRACT 664, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 234.0, Build City Improvement
64, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 664, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 234.0, Build City Improvement
64, 3, LOC_CITY_NAME_AGRA, , CONTRACT 664, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 234.0, Build City Improvement
64, 3, LOC_CITY_NAME_DELHI, , CONTRACT 665, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_INDUSTRIAL_ZONE, VALUE 474.0, Build City District
64, 4, LOC_CITY_NAME_MADRID, , CONTRACT 667, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 39.0, Build Trigger Unit
64, 4, LOC_CITY_NAME_MADRID, , CONTRACT 668, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 80.0, Build City Improvement
64, 5, LOC_CITY_NAME_XIAN, , CONTRACT 669, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 520.0, Settle City Op
64, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 669, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 520.0, Settle City Op
64, 5, LOC_CITY_NAME_XIAN, , CONTRACT 670, SUBMITTED, NO_UNIT, BUILDING_PYRAMIDS, NO_DISTRICT, VALUE 2696.0, Seek Target Wonder
64, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 671, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 21.0, Build City Building
64, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 672, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_AQUEDUCT, VALUE 66.0, Build City District
64, 5, LOC_CITY_NAME_XIAN, , CONTRACT 673, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
64, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 673, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
64, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 673, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
64, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
64, 9, LOC_CITY_NAME_YEREVAN, , CONTRACT 657, FAILED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 212.3, Build City Building
64, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
64, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 675, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 83.0, Build City Building
64, 11, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 676, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 57.0, Build City Building
64, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
64, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
64, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
64, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
65, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 477, COMPLETED, NO_UNIT, BUILDING_PYRAMIDS, NO_DISTRICT, VALUE 2970.0, Seek Target Wonder
65, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 638, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
65, 1, LOC_CITY_NAME_BIRMINGHAM, , , UNIT_BUILDER, Build City Improvement, CONTRACT 635
65, 2, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 563
65, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 563, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
65, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 582, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
65, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 611, IN PROGRESS, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 450.1, Manage Great Person
65, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 625, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 1378.7, Build City District
65, 2, LOC_CITY_NAME_WASHINGTON, , , UNIT_BUILDER, Build City Improvement, CONTRACT 662
65, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 537, CANCELLED, NO_UNIT, BUILDING_PYRAMIDS, NO_DISTRICT, VALUE 1583.9, Seek Target Wonder
65, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 563, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
65, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 582, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
65, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 611, IN PROGRESS, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 450.1, Manage Great Person
65, 2, LOC_CITY_NAME_CINCINNATI, , CONTRACT 662, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 138.0, Build City Improvement
65, 2, LOC_CITY_NAME_CINCINNATI, , , DISTRICT_CAMPUS, Build City District, CONTRACT 536
